,Unnamed: 0,Orden,Expediente,Caratula,Fecha
6069,6069,43,515/19,S.................... S/FILIACION Y DAÑO MORAL,01-08-2022
6070,6070,44,617/22-C,S.................... S/HOMOLOGACION DE CONVENIO,01-08-2022
6071,6071,45,671/22-S,S.................... S/VIOLENCIA DE GENERO,01-08-2022
6072,6072,46,381/22-C,V.................... S/ALIMENTOS,01-08-2022
6073,6073,47,782/20,V.................... S/ALIMENTOS,01-08-2022
6074,6074,48,134/20,V.................... S/GUARDA JUDICIAL,01-08-2022
6075,6075,49,622/22-C,V.................... S/GUARDA JUDICIAL,01-08-2022
6076,6076,50,1734/19,V.................... S/HOMOLOGACION DE CONVENIO,01-08-2022
6077,6077,51,341/22-S,V.................... S/VIOLENCIA FAMILIAR,01-08-2022
6078,6078,52,513/17,V.................... S/VIOLENCIA FAMILIAR (DENUNCIA,01-08-2022
6079,6079,53,1993/18,Z.................... S/DIVORCIO,01-08-2022
6080,6080,1,593/18,A.................... S/ALIMENTOS,02-08-2022
6081,6081,2,344/18,A.................... S/INCIDENTE,02-08-2022
6082,6082,3,303/22-S,A.................... S/VIOLENCIA FAMILIAR,02-08-2022
6083,6083,4,1482/19,C.................... S/ALIMENTOS,02-08-2022
6084,6084,5,209/20,C.................... S/ELEVA ACTUACIONES,02-08-2022
6085,6085,6,1290/15,C.................... S/FILIACION Y DAÑO MORAL,02-08-2022
6086,6086,7,658/22-S,C.................... S/VIOLENCIA DE GENERO,02-08-2022
6087,6087,8,201/21-C,D.................... S/EJECUCION DE HONORARIOS,02-08-2022
6088,6088,9,633/20,D.................... S/FILIACION Y DAÑO MORAL,02-08-2022
6089,6089,10,476/22-S,D.................... S/MEDIDA CAUTELAR,02-08-2022
6090,6090,11,274/20,G.................... S/ALIMENTOS,02-08-2022
6091,6091,12,493/22-C,G.................... S/DIVORCIO,02-08-2022
6092,6092,13,1601/19,G.................... S/FILIACION,02-08-2022
6093,6093,14,1041/15,G.................... S/FILIACION Y DAÑO MORAL,02-08-2022
6094,6094,15,697/18,G.................... S/IMPUGNACION DE PATERNIDAD,02-08-2022
6095,6095,16,630/22-S,J.................... S/ELEVA ACTUACIONES,02-08-2022
6096,6096,17,636/22-S,J.................... S/ELEVA ACTUACIONES,02-08-2022
6097,6097,18,619/22-C,L.................... S/ALIMENTOS,02-08-2022
6098,6098,19,618/22-C,L.................... S/MEDIDA CAUTELAR,02-08-2022
6099,6099,20,248/22-S,L.................... S/VIOLENCIA DE GENERO,02-08-2022
6100,6100,21,612/22-C,N.................... S/JUICIO SUMARISIMO,02-08-2022
6101,6101,22,668/18,P.................... S/VIOLENCIA DE GENERO,02-08-2022
6102,6102,23,536/20,Q.................... S/VIOLENCIA FAMILIAR,02-08-2022
6103,6103,24,257/19,R.................... S/ALIMENTOS,02-08-2022
6104,6104,25,457/22-C,R.................... S/DIVORCIO,02-08-2022
6105,6105,26,1356/18,R.................... S/VIOLENCIA FAMILIAR,02-08-2022
6106,6106,27,1374/15,S.................... S/DIVORCIO VINCULAR,02-08-2022
6107,6107,28,160/22-C,S.................... S/FILIACION Y DAÑO MORAL,02-08-2022
6108,6108,29,1112/19,S.................... S/GUARDA JUDICIAL,02-08-2022
6109,6109,30,591/22-S,V.................... S/PROTECCION INTEGRAL,02-08-2022
6110,6110,31,252/22-S,V.................... S/VIOLENCIA DE GENERO,02-08-2022
6111,6111,32,478/17,V.................... S/VIOLENCIA FAMILIAR (DENUNCIA,02-08-2022
6112,6112,1,768/07-JC,A.................... S/.JUICIO DE INCAPACIDAD,03-08-2022
6113,6113,2,882/18,A.................... S/DIVORCIO,03-08-2022
6114,6114,3,816/19,A.................... S/FILIACION Y DAÑO MORAL,03-08-2022
6115,6115,4,313/21-S,A.................... S/PRESENTACION,03-08-2022
6116,6116,5,385/22-S,A.................... S/VIOLENCIA FAMILIAR,03-08-2022
6117,6117,6,343/21-C,B.................... S/HOMOLOGACION DE CONVENIO,03-08-2022
6118,6118,7,383/08-JC,C.................... S/.DIVORCIO VINCULAR,03-08-2022
6119,6119,8,1318/17,C.................... S/ALIMENTOS,03-08-2022
6120,6120,9,659/22-S,C.................... S/CONTROL DE LEGALIDAD,03-08-2022
6121,6121,10,353/22-C,C.................... S/DIVORCIO,03-08-2022
6122,6122,11,402/22-C,C.................... S/DIVORCIO,03-08-2022
6123,6123,12,681/22-S,C.................... S/PRESENTACION,03-08-2022
6124,6124,13,1571/19,C.................... S/TUTELA,03-08-2022
6125,6125,14,658/22-S,C.................... S/VIOLENCIA DE GENERO,03-08-2022
6126,6126,15,413/20,C.................... S/VIOLENCIA FAMILIAR,03-08-2022
6127,6127,16,847/16,D.................... S/IMPUGNACION FILIACION MATRIMONIAL,03-08-2022
6128,6128,17,663/22-S,D.................... S/VIOLENCIA DE GENERO,03-08-2022
6129,6129,18,957/18,E.................... S/VIOLENCIA FAMILIAR,03-08-2022
6130,6130,19,280/20,F.................... S/RECTIFICACION DE PARTIDA,03-08-2022
6131,6131,20,945/19,G.................... S/ALIMENTOS,03-08-2022
6132,6132,21,579/18,G.................... S/INCIDENTE,03-08-2022
6133,6133,22,660/22-S,G.................... S/PRESENTACION,03-08-2022
6134,6134,23,912/20,G.................... S/VIOLENCIA FAMILIAR,03-08-2022
6135,6135,24,904/20,J.................... S/VIOLENCIA DE GENERO,03-08-2022
6136,6136,25,684/22-S,L.................... S/VIOLENCIA DE GENERO,03-08-2022
6137,6137,26,1240/13,M.................... S/ALIMENTOS,03-08-2022
6138,6138,27,351/21-C,O.................... S/INCIDENTE,03-08-2022
6139,6139,28,598/22-S,Q.................... S/VIOLENCIA FAMILIAR,03-08-2022
6140,6140,29,380/22-C,R.................... S/MEDIDA CAUTELAR,03-08-2022
6141,6141,30,244/17,S.................... S/DIVORCIO VINCULAR,03-08-2022
6142,6142,31,489/18,S.................... S/FILIACION Y DAÑO MORAL,03-08-2022
6143,6143,32,238/22-C,S.................... S/GUARDA JUDICIAL,03-08-2022
6144,6144,33,360/22-C,S.................... S/HOMOLOGACION DE CONVENIO,03-08-2022
6145,6145,34,465/22-C,S.................... S/HOMOLOGACION DE CONVENIO,03-08-2022
6146,6146,35,675/22-S,S.................... S/VIOLENCIA DE GENERO,03-08-2022
6147,6147,36,469/22-C,V.................... S/ALIMENTOS,03-08-2022
6148,6148,37,322/22-C,V.................... S/INCIDENTE DE CESACION DE CUOTA,03-08-2022
6149,6149,1,483/22-C,A.................... S/HOMOLOGACION DE CONVENIO,04-08-2022
6150,6150,2,218/22-C,A.................... S/INCIDENTE,04-08-2022
6151,6151,3,1547/19,A.................... S/VIOLENCIA FAMILIAR,04-08-2022
6152,6152,4,359/20,A.................... S/VIOLENCIA FAMILIAR,04-08-2022
6153,6153,5,780/18,A.................... S/VIOLENCIA FAMILIAR (DENUNCIAS-,04-08-2022
6154,6154,6,328/22-C,B.................... S/MEDIDA AUTOSATISFACTIVA,04-08-2022
6155,6155,7,227/13,C.................... S/DECLARACION DE INCAPACIDAD,04-08-2022
6156,6156,8,796/20,C.................... S/ELEVA ACTUACIONES,04-08-2022
6157,6157,9,814/20,C.................... S/FILIACION Y DAÑO MORAL,04-08-2022
6158,6158,10,230/20,C.................... S/VIOLENCIA FAMILIAR,04-08-2022
6159,6159,11,144/22-C,D.................... S/EJECUCION DE HONORARIOS,04-08-2022
6160,6160,12,1889/19,D.................... S/EJECUCION DE HONORARIOS,04-08-2022
6161,6161,13,375/21-C,D.................... S/EJECUCION DE HONORARIOS,04-08-2022
6162,6162,14,53/21-C,D.................... S/EJECUCION DE HONORARIOS,04-08-2022
6163,6163,15,74/21-C,D.................... S/EJECUCION DE HONORARIOS,04-08-2022
6164,6164,16,1160/17,D.................... S/EJECUCION DE SENTENCIA,04-08-2022
6165,6165,17,652/22-C,D.................... S/HOMOLOGACION DE CONVENIO,04-08-2022
6166,6166,18,404/22-C,D.................... S/MEDIDA CAUTELAR,04-08-2022
6167,6167,19,817/19,E.................... S/CUIDADO PERSONAL,04-08-2022
6168,6168,20,957/18,E.................... S/VIOLENCIA FAMILIAR,04-08-2022
6169,6169,21,585/22-S,F.................... S/CONTROL DE LEGALIDAD,04-08-2022
6170,6170,22,352/22-C,F.................... S/FILIACION,04-08-2022
6171,6171,23,734/17,F.................... S/FILIACION Y DAÑO MORAL,04-08-2022
6172,6172,24,1152/17,G.................... S/FILIACION Y DAÑO MORAL,04-08-2022
6173,6173,25,276/22-C,G.................... S/HOMOLOGACION DE CONVENIO,04-08-2022
6174,6174,26,682/22-S,G.................... S/VIOLENCIA DE GENERO,04-08-2022
6175,6175,27,687/22-S,G.................... S/VIOLENCIA DE GENERO,04-08-2022
6176,6176,28,689/20,G.................... S/VIOLENCIA DE GENERO,04-08-2022
6177,6177,29,186/20,G.................... S/VIOLENCIA FAMILIAR,04-08-2022
6178,6178,30,133/22-S,J.................... S/ELEVA ACTUACIONES,04-08-2022
6179,6179,31,640/16,J.................... S/INCIDENTE,04-08-2022
6180,6180,32,362/17,K.................... S/DIVORCIO VINCULAR,04-08-2022
6181,6181,33,145/14,L.................... S/DECLARACION DE INCAPACIDAD,04-08-2022
6182,6182,34,934/19,L.................... S/HOMOLOGACION DE CONVENIO,04-08-2022
6183,6183,35,206/21-C,O.................... S/HOMOLOGACION DE CONVENIO,04-08-2022
6184,6184,36,598/22-S,Q.................... S/VIOLENCIA FAMILIAR,04-08-2022
6185,6185,37,638/20,R.................... S/DIVORCIO,04-08-2022
6186,6186,38,503/10-JC,R.................... S/FILIACION Y DAÑO MORAL,04-08-2022
6187,6187,39,1563/19,R.................... S/GUARDA JUDICIAL,04-08-2022
6188,6188,40,366/21-C,R.................... S/HOMOLOGACION DE CONVENIO,04-08-2022
6189,6189,41,1163/18,R.................... S/VIOLENCIA DE GENERO,04-08-2022
6190,6190,42,205/21-C,S.................... S/EJECUCION DE HONORARIOS,04-08-2022
6191,6191,43,69/17,S.................... S/VIOLENCIA FAMILIAR (ART.61 COD. DE,04-08-2022
6192,6192,44,279/21-S,S.................... S/VIOLENCIA FAMILIAR (DENUNCIA,04-08-2022
6193,6193,45,260/21-C,T.................... S/EJECUCION DE SENTENCIA,04-08-2022
6194,6194,46,415/22-C,T.................... S/LIQUIDACION SOCIEDAD CONYUGAL,04-08-2022
6195,6195,47,1593/19,V.................... S/FILIACION Y DAÑO MORAL,04-08-2022
6196,6196,48,154/22-S,V.................... S/VIOLENCIA DE GENERO,04-08-2022
6197,6197,49,65/22-S,V.................... S/VIOLENCIA DE GENERO,04-08-2022
6198,6198,50,478/17,V.................... S/VIOLENCIA FAMILIAR (DENUNCIA,04-08-2022
6199,6199,51,1993/18,Z.................... S/DIVORCIO,04-08-2022
6200,6200,52,575/22-C,Z.................... S/INCIDENTE,04-08-2022
6201,6201,53,691/22-S,Z.................... S/PROTECCION INTEGRAL,04-08-2022
6202,6202,1,424/22-C,A.................... S/ALIMENTOS,05-08-2022
6203,6203,2,1340/18,A.................... S/GUARDA JUDICIAL,05-08-2022
6204,6204,3,219/22-C,A.................... S/INCIDENTE,05-08-2022
6205,6205,4,309/21-C,A.................... S/LIQUIDACION SOCIEDAD CONYUGAL,05-08-2022
6206,6206,5,680/22-S,A.................... S/VIOLENCIA FAMILIAR,05-08-2022
6207,6207,6,366/22-C,B.................... S/EJECUCION DE HONORARIOS,05-08-2022
6208,6208,7,661/22-S,B.................... S/PRESENTACION,05-08-2022
6209,6209,8,398/20,B.................... S/VIOLENCIA FAMILIAR,05-08-2022
6210,6210,9,389/22-C,C.................... S/ALIMENTOS,05-08-2022
6211,6211,10,647/22-S,C.................... S/ELEVA ACTUACIONES,05-08-2022
6212,6212,11,681/22-S,C.................... S/PRESENTACION,05-08-2022
6213,6213,12,287/21-S,C.................... S/VIOLENCIA FAMILIAR,05-08-2022
6214,6214,13,496/22-S,C.................... S/VIOLENCIA FAMILIAR,05-08-2022
6215,6215,14,584/22-S,C.................... S/VIOLENCIA FAMILIAR,05-08-2022
6216,6216,15,1072/19,C.................... S/VIOLENCIA FAMILIAR (DENUNCIA,05-08-2022
6217,6217,16,141/21-C,D.................... S/EJECUCION DE HONORARIOS,05-08-2022
6218,6218,17,212/21-C,D.................... S/EJECUCION DE HONORARIOS,05-08-2022
6219,6219,18,543/22-C,D.................... S/EJECUCION DE HONORARIOS,05-08-2022
6220,6220,19,978/20,D.................... S/EJECUCION DE HONORARIOS,05-08-2022
6221,6221,20,04/22-C,D.................... S/LIQUIDACION SOCIEDAD CONYUGAL,05-08-2022
6222,6222,21,177/22-S,D.................... S/PROTECCION INTEGRAL,05-08-2022
6223,6223,22,677/22-S,D.................... S/VIOLENCIA DE GENERO,05-08-2022
6224,6224,23,269/06-JC,F.................... S/.FILIACION,05-08-2022
6225,6225,24,585/22-S,F.................... S/CONTROL DE LEGALIDAD,05-08-2022
6226,6226,25,1841/19,F.................... S/PROTECCION INTEGRAL,05-08-2022
6227,6227,26,299/22-S,G.................... S/VIOLENCIA DE GENERO,05-08-2022
6228,6228,27,639/22-S,J.................... S/ELEVA ACTUACIONES,05-08-2022
6229,6229,28,106/22-OF,J.................... S/OFICIO,05-08-2022
6230,6230,29,501/22-C,K.................... S/HOMOLOGACION DE CONVENIO,05-08-2022
6231,6231,30,1088/07-JC,L.................... S/FILIACION Y DAÑO MORAL,05-08-2022
6232,6232,31,684/22-S,L.................... S/VIOLENCIA DE GENERO,05-08-2022
6233,6233,32,297/22-S,M.................... S/PROTECCION DE PERSONA,05-08-2022
6234,6234,33,169/22-S,M.................... S/PROTECCION INTEGRAL,05-08-2022
6235,6235,34,1970/18,O.................... S/DIVORCIO,05-08-2022
6236,6236,35,811/20,P.................... S/INCIDENTE DE CESACION DE CUOTA,05-08-2022
6237,6237,36,306/21-C,P.................... S/MEDIDA CAUTELAR,05-08-2022
6238,6238,37,688/22-S,P.................... S/PROTECCION INTEGRAL,05-08-2022
6239,6239,38,657/22-S,P.................... S/VIOLENCIA DE GENERO,05-08-2022
6240,6240,39,269/20,R.................... S/CUIDADO PERSONAL,05-08-2022
6241,6241,40,145/22-C,R.................... S/HOMOLOGACION DE CONVENIO,05-08-2022
6242,6242,41,436/16,R.................... S/INCIDENTE,05-08-2022
6243,6243,42,266/22-C,R.................... S/MEDIDA CAUTELAR,05-08-2022
6244,6244,43,662/22-S,R.................... S/VIOLENCIA FAMILIAR,05-08-2022
6245,6245,44,700/22-S,S.................... S/PRESENTACION,05-08-2022
6246,6246,45,1097/19,V.................... S/PROTECCION DE PERSONA,05-08-2022
6247,6247,46,336/22-S,Z.................... S/VIOLENCIA DE GENERO,05-08-2022
6248,6248,1,1754/19,A.................... S/DIVORCIO,08-08-2022
6249,6249,2,284/14,A.................... S/FILIACION,08-08-2022
6250,6250,3,540/22-C,A.................... S/MEDIDA CAUTELAR,08-08-2022
6251,6251,4,679/22-S,A.................... S/PROTECCION INTEGRAL,08-08-2022
6252,6252,5,49/22-C,B.................... S/INCIDENTE,08-08-2022
6253,6253,6,760/20,B.................... S/VIOLENCIA FAMILIAR,08-08-2022
6254,6254,7,184/22-S,C.................... S/VIOLENCIA DE GENERO,08-08-2022
6255,6255,8,904/19,C.................... S/VIOLENCIA FAMILIAR,08-08-2022
6256,6256,9,149/22-C,D.................... S/ALIMENTOS,08-08-2022
6257,6257,10,710/22-S,F.................... S/CONTROL DE LEGALIDAD,08-08-2022
6258,6258,11,382/22-C,F.................... S/DIVORCIO,08-08-2022
6259,6259,12,641/22-S,F.................... S/PRESENTACION,08-08-2022
6260,6260,13,320/21-S,F.................... S/VIOLENCIA DE GENERO,08-08-2022
6261,6261,14,331/14,G.................... S/DECLARACION DE INCAPACIDAD,08-08-2022
6262,6262,15,439/16,G.................... S/INCIDENTE,08-08-2022
6263,6263,16,599/22-S,G.................... S/PROTECCION INTEGRAL,08-08-2022
6264,6264,17,676/22-S,G.................... S/VIOLENCIA DE GENERO,08-08-2022
6265,6265,18,682/22-S,G.................... S/VIOLENCIA DE GENERO,08-08-2022
6266,6266,19,500/22-C,I.................... S/DIVORCIO,08-08-2022
6267,6267,20,189/22-S,J.................... S/ELEVA ACTUACIONES,08-08-2022
6268,6268,21,703/22-S,J.................... S/ELEVA ACTUACIONES,08-08-2022
6269,6269,22,709/22-S,J.................... S/VIOLENCIA DE GENERO,08-08-2022
6270,6270,23,383/22-C,L.................... S/ALIMENTOS,08-08-2022
6271,6271,24,684/22-S,L.................... S/VIOLENCIA DE GENERO,08-08-2022
6272,6272,25,834/10-JC,M.................... S/FILIACION Y DAÑO MORAL,08-08-2022
6273,6273,26,714/22-C,M.................... S/PRESENTACION,08-08-2022
6274,6274,27,683/22-S,M.................... S/VIOLENCIA DE GENERO,08-08-2022
6275,6275,28,454/20,N.................... S/RECTIFICACION DE PARTIDA,08-08-2022
6276,6276,29,596/22-S,O.................... S/VIOLENCIA FAMILIAR,08-08-2022
6277,6277,30,701/22-S,P.................... S/CONTROL DE LEGALIDAD,08-08-2022
6278,6278,31,142/22-S,P.................... S/VIOLENCIA DE GENERO,08-08-2022
6279,6279,32,394/22-S,P.................... S/VIOLENCIA DE GENERO,08-08-2022
6280,6280,33,648/22-C,R.................... S/DIVORCIO,08-08-2022
6281,6281,34,777/18,R.................... S/FILIACION Y DAÑO MORAL,08-08-2022
6282,6282,35,592/22-C,R.................... S/HOMOLOGACION DE CONVENIO,08-08-2022
6283,6283,36,436/16,R.................... S/INCIDENTE,08-08-2022
6284,6284,37,678/22-S,R.................... S/PRESENTACION,08-08-2022
6285,6285,38,64/20,R.................... S/PROTECCION INTEGRAL,08-08-2022
6286,6286,39,344/21-C,R.................... S/TUTELA,08-08-2022
6287,6287,40,595/20,R.................... S/VIOLENCIA FAMILIAR,08-08-2022
6288,6288,41,549/20,S.................... S/ALIMENTOS,08-08-2022
6289,6289,42,675/22-S,S.................... S/VIOLENCIA DE GENERO,08-08-2022
6290,6290,43,602/20,S.................... S/VIOLENCIA FAMILIAR,08-08-2022
6291,6291,44,704/22-S,W.................... S/PROTECCION INTEGRAL,08-08-2022
6292,6292,1,1003/18,A.................... S/FILIACION Y DAÑO MORAL,09-08-2022
6293,6293,2,451/22-S,A.................... S/VIOLENCIA DE GENERO,09-08-2022
6294,6294,3,715/22-S,A.................... S/VIOLENCIA FAMILIAR,09-08-2022
6295,6295,4,446/22-S,B.................... S/VIOLENCIA FAMILIAR,09-08-2022
6296,6296,5,1125/10-JC,C.................... S/DECLARACION DE INCAPACIDAD,09-08-2022
6297,6297,6,257/20,C.................... S/ELEVA ACTUACIONES,09-08-2022
6298,6298,7,1160/16,C.................... S/INCIDENTE,09-08-2022
6299,6299,8,809/20,C.................... S/VIOLENCIA DE GENERO,09-08-2022
6300,6300,9,105/22-OF,D.................... S/OFICIO,09-08-2022
6301,6301,10,452/22-S,D.................... S/PRESENTACION,09-08-2022
6302,6302,11,395/22-S,D.................... S/VIOLENCIA DE GENERO,09-08-2022
6303,6303,12,504/22-S,D.................... S/VIOLENCIA DE GENERO,09-08-2022
6304,6304,13,585/22-S,F.................... S/CONTROL DE LEGALIDAD,09-08-2022
6305,6305,14,320/21-S,F.................... S/VIOLENCIA DE GENERO,09-08-2022
6306,6306,15,96/22-S,F.................... S/VIOLENCIA DE GENERO,09-08-2022
6307,6307,16,409/20,F.................... S/VIOLENCIA FAMILIAR,09-08-2022
6308,6308,17,972/20,G.................... S/PROTECCION INTEGRAL,09-08-2022
6309,6309,18,716/22-S,G.................... S/VIOLENCIA DE GENERO,09-08-2022
6310,6310,19,672/17,G.................... S/VIOLENCIA FAMILIAR (DENUNCIA,09-08-2022
6311,6311,20,719/22-S,H.................... S/PRESENTACION,09-08-2022
6312,6312,21,1135/19,H.................... S/VIOLENCIA FAMILIAR,09-08-2022
6313,6313,22,176/22-S,J.................... S/ELEVA ACTUACIONES,09-08-2022
6314,6314,23,362/21-S,J.................... S/ELEVA ACTUACIONES,09-08-2022
6315,6315,24,03/22-S,L.................... S/VIOLENCIA DE GENERO,09-08-2022
6316,6316,25,71/22-S,L.................... S/VIOLENCIA DE GENERO,09-08-2022
6317,6317,26,717/22-S,M.................... S/PRESENTACION,09-08-2022
6318,6318,27,472/17,N.................... S/VIOLENCIA FAMILIAR (DENUNCIA,09-08-2022
6319,6319,28,394/22-S,P.................... S/VIOLENCIA DE GENERO,09-08-2022
6320,6320,29,427/22-S,P.................... S/VIOLENCIA DE GENERO,09-08-2022
6321,6321,30,480/15,P.................... S/VIOLENCIA FAMILIAR (DENUNCIAS-,09-08-2022
6322,6322,31,459/15,Q.................... S/DECLARACION DE INCAPACIDAD,09-08-2022
6323,6323,32,598/22-S,Q.................... S/VIOLENCIA FAMILIAR,09-08-2022
6324,6324,33,646/22-S,R.................... S/PROTECCION INTEGRAL,09-08-2022
6325,6325,34,350/22-C,S.................... S/MEDIDA CAUTELAR,09-08-2022
6326,6326,35,286/22-S,S.................... S/VIOLENCIA DE GENERO,09-08-2022
6327,6327,36,29/11-JC,T.................... S/EJECUCION DE SENTENCIA,09-08-2022
